restaurant_id,restaurant_name,address,image_path_02
1351,"Highlands Coffee - Trà, Cà Phê & Bánh - Lê Văn Việt","331 Lê Văn Việt, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM",
1352,Kute Donuts,"80A Xuân Thủy, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",
1353,Súp Cua Phượng - Xóm Chiếu,"181/11 Xóm Chiếu, Quận 4, TP. HCM",
1354,Gà Rán KFC - Lê Văn Việt,"193 Lê Văn Việt, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM",
1355,Bà Bé - Cà Ri Gà & Vịt,"2 Tản Đà, P. 10, Quận 5, TP. HCM",
1356,Trà Sữa In Dan Q - Nguyễn Tri Phương,"388 Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",
1357,Ốc Ghe,"34 Mạc Đĩnh Chi, P. Đa Kao, Quận 1, TP. HCM",
1358,Quán 909 - Đặc Sản Thịt Trâu & Dê,"84/3A Nguyễn Lương Bằng, P. Phú Mỹ, Quận 7, TP. HCM",
1359,Canh Bún & Bánh Đa - Chợ Trần Hữu Trang,"84/18 Trần Hữu Trang, P. 10, Quận Phú Nhuận, TP. HCM",
1360,Tini Thai - Món Ăn Thái Đầu Bếp Thái - 14 An Phú,"14 An Phú, Khu Phố 4, P. An Phú, Tp. Thủ Đức, TP. HCM",
1361,Phở Nguyên - Cầu Xéo,"87 Cầu Xéo, P. Tân Quý, Quận Tân Phú, TP. HCM",
1362,Bánh Canh Ngọc Hạnh,"16 Lê Thị Bạch Cát, P.13, Quận 11, TP. HCM",
1363,"Sinh Tố, Trái Cây Tô & Ăn Vặt 241 - 84 Đồng Đen","84 Đồng Đen, P. 14, Quận Tân Bình, TP. HCM",
1364,Mì Quảng Đông Nguyên,"147A Đồng Đen, P. 14, Quận Tân Bình, TP. HCM",
1365,Phong Châu Quán - Bánh ngọt & Trà Sữa,"11 Lê Lợi, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM",
1366,A Mìn Quán - Ẩm Thực Trung Hoa - Phú Mỹ Hưng,"8 Đường Số 6, Khu Phố Hưng Vượng 2, P. Tân Phong, Quận 7, TP. HCM",
1367,Kichi Kichi Lẩu Băng Chuyền - AEON Mall Tân Phú,"Tầng 3 AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",
1368,Mì Quảng 3 Anh Em Chính Gốc - Đường D2,"117 Đường D2, P. 25, Quận Bình Thạnh, TP. HCM",
1369,"3 Râu - Gà Rán, Pizza & Trà Sữa - 146 Nguyễn Ảnh Thủ","146 Nguyễn Ảnh Thủ, Xã Thới Tam Thôn, Huyện Hóc Môn, TP. HCM",
1370,The Coffee Bean & Tea Leaf - Hàn Thuyên,"27 Hàn Thuyên, P. Bến Nghé, Quận 1, TP. HCM",
1371,Chè Má Ngọc,"237/2 Nguyễn Tiểu La, P. 8, Quận 10, TP. HCM",
1372,Bánh Khọt 267,"606/42 Đường 3 Tháng 2, P. 14, Quận 10, TP. HCM",
1373,Hủ Tiếu Nam Vang 303 - Nguyễn Tiểu La,"303 Nguyễn Tiểu La, P. 8, Quận 10, TP. HCM",
1374,Hủ Tiếu Chay Cây Đề - Diệp Minh Châu,"1 Diệp Minh Châu, P. Tân Sơn Nhì, Quận Tân Phú, TP. HCM",
1375,Bánh Canh Sợi Nhớ,"17 Đường Hùng Vương, P. 4, Quận 5, TP. HCM",
1376,Bánh Canh Cua Gia Truyền - Nguyễn Thiện Thuật,"174/4 Nguyễn Thiện Thuật, P. 3, Quận 3, TP. HCM",
1377,Chivago Chicken - Gà Rán Hàn Quốc & Bia - Nguyễn Thái Học,"161 Nguyễn Thái Học, P. Phạm Ngũ Lão, Quận 1, TP. HCM",
1378,Gà Rán & Burger McDonald's GiGa Mall Thu Duc,"Tầng Trệt (L1) Hoặc Cổng C3 Tòa Nhà Gigamall Phạm Văn Đồng, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",
1379,Chè Sinh Viên 007,"007 Lô R, Chung Cư Ngô Gia Tự, P. 3, Quận 10, TP. HCM",
1380,E-Coffee Trung Nguyên Mizuki,"20 Đường Số 1, KDC Phi Long 5, X. Bình Hưng, Huyện Bình Chánh, TP. HCM",
1381,Takoyaki Yamachan - Thái Văn Lung,"8A/A4 Thái Văn Lung, P. Bến Nghé, Quận 1, TP. HCM",
1382,Quán Cơm Gà Xối Mỡ Cô Hà,"289 Cách Mạng Tháng 8, P. 12, Quận 10, TP. HCM",
1383,Swebi Cafe - Tên Lửa,"250 Tên Lửa, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",
1384,Gà Nướng Cơm Lam & Bánh Bao - Tiến Phát,"243 Quốc Lộ 13 Cũ, P. Hiệp Bình Phước, Tp. Thủ Đức, TP. HCM",
1385,Lotteria - Bình Phú,"211 - 213 Bình Phú, P. 11, Quận 6, TP. HCM",
1386,Nắng - Nem Nướng Nha Trang - Homyland Riverside,"Tầng 3 Chung Cư Homyland Riverside, 403A Nguyễn Duy Trinh, P. Bình Trưng Tây, Tp. Thủ Đức, TP. HCM",
1387,Mì Cay Seoul - Dương Quang Đông,"90 Dương Quang Đông, P. 5, Quận 8, TP. HCM",
1388,Hủ Tiếu Mực Ông Già Cali - Phan Xích Long,"001 Chung Cư A3 Phan Xích Long, P. 7, Quận Phú Nhuận, TP. HCM",
1389,Hủ Tiếu Mực Ông Già Cali - Phạm Văn Đồng,"288 Phạm Văn Đồng, P. 1, Quận Gò Vấp, TP. HCM",
1390,"Highlands Coffee - Trà, Cà Phê & Bánh - SG Mall","Tầng Trệt SG Mall, 2A Phan Văn Trị, P. 10, Quận Gò Vấp, TP. HCM",
1391,"Highlands Coffee - Trà, Cà Phê & Bánh - Vincom Gò Vấp","Tầng trệt, Vincom Plaza Gò Vấp, 12 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",
1392,Bánh Đúc Nóng Ngõ Hội Vũ - Hoa Huệ,"3 Hoa Huệ, P. 7, Quận Phú Nhuận, TP. HCM",
1393,Bánh Xèo & Bánh Căn Nha Trang,"222/6A Bùi Đình Tuý, Quận Bình Thạnh, TP. HCM",
1394,Lacantin Restaurant - Nhà Hàng Pháp,"19 Trần Ngọc Diện, P. Thảo Điền, Quận 2, TP. HCM",
1395,"3 Râu - Gà Rán, Pizza & Trà Sữa - Nguyễn Thị Kiểu","70 Nguyễn Thị Kiểu, Quận 12, TP. HCM",
1396,Quán Cơm Thìn Ký,"14/4 B Song Hành, X. Trung Chánh, Huyện Hóc Môn, TP. HCM",
1397,Paris Cafe,"143 Gò Dầu, Quận Tân Phú, TP. HCM",
1398,Ngõ 8 - Trà Chanh & Lẩu Riêu Cua Đồng - Cù Lao,"8 Cù Lao, P. 2, Quận Phú Nhuận, TP. HCM",
1399,Ốc Thành Long,"16/69 Kỳ Đồng, P. 9, Quận 3, TP. HCM",
1400,Bánh Mì Sườn Bà Hường - Nguyễn Thần Hiến,"118B Nguyễn Thần Hiến, Quận 4, TP. HCM",
1401,"Sam Doo - Vịt Quay Hong Kong, Gà Quý Phi & Heo Quay","250B Phan Anh, P. Hiệp Tân, Quận Tân Phú, TP. HCM",
1402,"Chè Thái, Chè Bưởi & Kem Ly","62 Cây Keo, Quận Tân Phú, TP. HCM",
1403,Dì Hồng - Chuối Nướng,"70/1 Đình Nghi Xuân, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",
1404,Uyên Phương - Bánh Canh & Chả Cuốn,"24 Lê Đức Thọ, P. 7, Quận Gò Vấp, TP. HCM",
1405,Phở Quỳnh,"821, Phạm Thế Hiển, P. 4, Quận 8, TP. HCM",
1406,Mama Cook - Tinh Hoa Ẩm Thực Bắc,"43 Bùi Thị Xuân, Quận 1, TP. HCM",
1407,Three O'clock - Coffee & Tea - Lữ Gia,"36-36A Lữ Gia, P. 15, Quận 11, TP. HCM",
1408,Cơm Tấm Huyền - Nơ Trang Long,"565A Nơ Trang Long, P. 13, Quận Bình Thạnh, TP. HCM",
1409,Đặc Sản Hà Nội,"54 Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM",
1410,Bánh Tráng Bà Bảy,"157 Tân Mỹ, P. Tân Thuận Tây, Quận 7, TP. HCM",
1411,Chewy Chewy - Cafe & Bánh - Xô Viết Nghệ Tĩnh,"209 Xô Viết Nghệ Tĩnh, P. 17, Quận Bình Thạnh, TP. HCM",
1412,Gà Rán Popeyes - Thảo Điền,"20 Thảo Điền, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",
1413,Cô Nhàn - Bánh Xèo Rau Rừng,"Hẻm 25 Giải Phóng, P. 4, Quận Tân Bình, TP. HCM",
1414,Quỳnh - Bún Đậu Mắm Tôm,"110 Tô Vĩnh Diện, P. Linh Chiểu, Tp. Thủ Đức, TP. HCM",
1415,Thăng Long - Bún Đậu Mắm Tôm,"121 Trần Thị Điệu, P. Phước Long B, Tp. Thủ Đức, TP. HCM",
1416,Kem Swensen's - Nguyễn Thái Học,"73 Nguyễn Thái Học, P. Cầu Ông Lãnh, Quận 1, TP. HCM",
1417,Kem Dairy Queen - Vạn Hạnh Mall,"Tầng 6 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",
1418,Bánh Xèo Bà Hai - Nguyễn Trọng Tuyển,"49 Nguyễn Trọng Tuyển, P. 15, Quận Phú Nhuận, TP. HCM",
1419,Phúc Long Trần Cao Vân,"42 Trần Cao Vân, Quận 3, TP. HCM",
1420,"Highlands Coffee - Trà, Cà Phê & Bánh - 57 Lê Đức Thọ","57 Lê Đức Thọ, P. 7, Quận Gò Vấp, TP. HCM",
1421,Ngọc Mai - Cháo & Gỏi Vịt,"58 Đường Số 10, P. Tân Quy, Quận 7, TP. HCM",
1422,Bánh Mì 362 - Khu Đô Thị Sala,"B2-00.06 Tòa Nhà Sarimi, Khu Đô Thị Sala, Nguyễn Cơ Thạch, P. An Lợi Đông, Tp. Thủ Đức, TP. HCM",
1423,Bánh Ướt Nhân,"22 Tân Mỹ, P. Tân Phú, Quận 7, TP. HCM",
1424,Cơm Tấm - Phạm Hữu Lầu,"70 Phạm Hữu Lầu, P. Phú Mỹ, Quận 7, TP. HCM",
1425,3 Con Gà - Cơm Gà Phú Yên,"81 Đường D5, P. 25, Quận Bình Thạnh, TP. HCM",
1426,Tiệm Vịt Quay Thanh Xuân,"225-227 Đinh Tiên Hoàng, P. Tân Định, Quận 1, TP. HCM",
1427,"Seoul Healthy! Salad, Cơm Gạo Lứt & Eat Clean - Đường Số 11","53 Đường Số 11, KP 3, P. An Khánh, Tp. Thủ Đức, TP. HCM",
1428,Cơm Niêu Thiên Lý - Nguyễn Đình Chiểu,"16 Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",
1429,Ne'mer Drinks - Nguyễn Đình Chiểu,"Đối diện số 10 Huỳnh Thúc Kháng, P. Bến Nghé, Quận 1, TP. HCM",
1430,The Pizza Company - Lê Văn Quới,"239 Lê Văn Quới, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",
1431,Bánh Cuốn Tây Hồ - Đinh Tiên Hoàng,"127 Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM",
1432,TocoToco Bubble Tea - Lê Văn Việt,"84 Lê Văn Việt, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM",
1433,Bò Lá Lốt Anh Ba - Phan Xích Long,"460 Phan Xích Long, P. 2, Quận Phú Nhuận, TP. HCM",
1434,Cô Thu - Cháo Ếch Singapore & Lẩu Ếch - Lê Thúc Hoạch,"150 Lê Thúc Hoạch, P. Tân Quý, Quận Tân Phú, TP. HCM",
1435,Hủ Tiếu Cá Tài Ký,"185A Tân Sơn Nhì, P. Tân Sơn Nhì, Quận Tân Phú, TP. HCM",
1436,Lẩu Cá Thuận Kiều - Món Hoa - Thuận Kiều Plaza,"49 Phú Hữu, P. 14, Quận 5, TP. HCM",
1437,Passio Coffee - Vĩnh Viễn,"6B Vĩnh Viễn, P. 2, Quận 10, TP. HCM",
1438,Nhà Hàng Chay An & Cafe,"75 Phố Tiểu Nam, KP Mỹ Gia-S12, P. Tân Phú, Quận 7, TP. HCM",
1439,Quán Ăn Ngọc Nga - Các Món Canh Bún,"57 Nguyễn Bặc, P. 2, Quận Tân Bình, TP. HCM",
1440,Bún Bò Huế Lê Bình - Tiệm Bún Phở Sài Gòn,"35/20 Lê Bình, P. 4, Quận Tân Bình, TP. HCM",
1441,Bánh Mì The One - Nguyễn Du,"53H Nguyễn Du, P. Bến Nghé, Quận 1, TP. HCM",
1442,Quán Phở Hiền - Xô Viết Nghệ Tĩnh,"452 Xô Viết Nghệ Tĩnh, P. 25, Quận Bình Thạnh, TP. HCM",
1443,Quán 44 - Hủ Tiếu & Mì Xào,"44 Tôn Đản, P. 13, Quận 4, TP. HCM",
1444,Mì Quảng Thương,"252 Bàu Cát, P. 11, Quận Tân Bình, TP. HCM",
1445,Shanti Veggie - Nhà Hàng Chay,"8 Lương Hữu Khánh, P. Phạm Ngũ Lão, Quận 1, TP. HCM",
1446,Rau Má Mix - Nước Ép Rau Má & Sữa Hạt Healthy - 245 Đỗ Xuân Hợp,"245 Đỗ Xuân Hợp, P Phước Long B, Tp. Thủ Đức, TP. HCM",
1447,Chang - Modern Thai Cuisine - Nguyễn Đức Cảnh,"SB8-1, Mỹ Khánh 2, Nguyễn Đức Cảnh, Quận 7, TP. HCM",
1448,Cô Tư Cà Mau - Hải Sản Sinh Thái,"219 Hoàng Sa, P. Tân Định, Quận 1, TP. HCM",
1449,Bún Mắm Miền Tây - Trần Quang Khải,"78 Trần Quang Khải, P. Tân Định, Quận 1, TP. HCM",
1450,Gà Ta Nướng Bảy Đực,"480/29/8 Bình Quới, P. 28, Quận Bình Thạnh, TP. HCM",
1451,Lẩu Vịt Nấu Chao Cần Thơ & Gỏi Khô Cá Lóc - Hằng Quán - 32 Âu Dương Lân,"32 Âu Dương Lân, P.3, Quận 8, TP. HCM",
1452,Lẩu Bò Thằng Đậu,"566 Sư Vạn Hạnh, P. 10, Quận 10, TP. HCM",
1453,Bột Chiên Trần Phú,"11 Lê Thúc Hoạch, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",
1454,Dantan - Nhà Hàng Pháp,"3/9A Quách Văn Tuấn, P. 12, Quận Tân Bình, TP. HCM",
1455,Sam Coffee & Tea - Đỗ Xuân Hợp,"A002 Chung Cư Ehome S Phú Hữu, Đỗ Xuân Hợp, P. Phước Long B, Quận 9, TP. HCM",
1456,Gà Rán Popeyes - Tên Lửa,"223 Đường Số 7, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",
1457,Tây Hồ Coffee,"83 Thoại Ngọc Hầu, Quận Tân Phú, TP. HCM",
1458,Hải Ký Mì Gia - Nguyễn Trãi,"349 - 351 Nguyễn Trãi, P. 7, Quận 5, TP. HCM",
1459,Quán Chay Vạn Phước,"289 Bùi Hữu Nghĩa, P.1, Quận Bình Thạnh, TP. HCM",
1460,Bò Lá Lốt Cây Trứng Cá - Chợ Lý Phục Man,"61 Lý Phục Man (Chợ Lý Phục Man), P. Bình Thuận, Quận 7, TP. HCM",
1461,"Anh Cường Bakery - Bánh Kem, Bánh Mì - Nguyễn Văn Lạc","32 Nguyễn Văn Lạc, P. 19, Quận Bình Thạnh, TP. HCM",
1462,Bún Riêu Ban Mê - Vũ Tùng,"16 Vũ Tùng, P. 2, Quận Bình Thạnh, TP. HCM",
1463,Phở Chua Lạng Sơn - Nguyễn Thiện Thuật,"242/101 Nguyễn Thiện Thuật, P. 3, Quận 3, TP. HCM",
1464,Gỏi Đu Đủ Thái - Cậu Hai - Phạm Văn Bạch,"678 Phạm Văn Bạch, P. 12, Quận Gò Vấp, TP. HCM",
1465,Mr. Sumo - Mì Ý - Shop Online,"448/23A Phan Huy Ích, P. 12, Quận Gò Vấp, TP. HCM",
1466,MANMARU - Ẩm Thực Nhật Bản - Lý Tự Trọng,"192A Lý Tự Trọng, P. Bến Thành, Quận 1, TP. HCM",
1467,Cơm Chay Diệu Nhi - Phan Huy Ích,"25 Phan Huy Ích, P. 15, Quận Tân Bình, TP. HCM",
1468,"Highlands Coffee - Trà, Cà Phê & Bánh - Vincom Nam Long","75 Trần Trọng Cung, P. Tân Thuận Đông, Quận 7, TP. HCM",
1469,Bánh Mì Phô Mai Tan Chảy - Crepe Sầu Riêng Online,"21/8 Trần Văn Đang, P. 9, Quận 3, TP. HCM",
1470,H&H Food - Crepe & Bánh Cuộn Trứng,"71/23 Trịnh Đình Trọng, P. Phú Trung, Quận Tân Phú, TP. HCM",
1471,Ốc T2,"392/20/58 Cao Thắng Nối Dài, P. 12, Quận 10, TP. HCM",
1472,Gà Nướng Cái Bang - Hồ Biểu Chánh,"48/40B Hồ Biểu Chánh, P. 11, Quận Phú Nhuận, TP. HCM",
1473,Súp Sen,"297/1A Huỳnh Văn Bánh, P. 11, Quận Phú Nhuận, TP. HCM",
1474,Cơm Sườn 1000 - Shop Online - Trần Văn Đang,"113/19/6 Trần Văn Đang, P. 11, Quận 3, TP. HCM",
1475,"Trà Sữa Đi Chờ Chi Péo Péo - Trà Sữa, Trà Trái Cây Nhiệt Đới - Lê Văn Sỹ","339/57 Lê Văn Sỹ, P. 13, Quận 3, TP. HCM",
1476,Chảo Restaurant - Bánh Mì Chảo,"31 Trần Quang Diệu, P. 14, Quận 3, TP. HCM",
1477,Dì Yến Bến Tre - Bún Thịt Xào,"237/84B Trần Văn Đang, P. 11, Quận 3, TP. HCM",
1478,Bún Bò Cay Cần Thơ Tâm Phong,"Số 03 Trường Sơn, P. 4, Quận Tân Bình, TP. HCM",
1479,Domino’s Pizza - Lê Thị Hà,"38/5 Lê Thị Hà, KP. 8, TT. Hóc Môn, Huyện Hóc Môn, TP. HCM",
1480,Ăn Vặt Sun - Sunshine Bakery,"879/20/10/108 Hương Lộ 2, P. Bình Trị Đông A, Quận Bình Tân, TP. HCM",
1481,Tiệm Chay Định Ý - Thực Đơn Món Chay Phong Phú,"171B Cống Quỳnh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",
1482,Nhà Hàng Chateau,"104A Trần Quốc Toản, P. 7, Quận 3, TP. HCM",
1483,Miss Korea - Nhà Hàng Hàn Quốc,"145/17 Nguyễn Thiện Thuật, P. 1, Quận 3, TP. HCM",
1484,Chay Halo - Vegetarian,"162/3 Đường Số 9, P. 9, Quận Gò Vấp, TP. HCM",
1485,Ẩm Thực Nhà Bu - Bánh Bột Lọc Huế - Đường Số 41,"147A Đường Số 41, P. Tân Quy, Quận 7, TP. HCM",
1486,Ohzee - Bánh Bèo & Bánh Bột Lọc,"130 Lâm Văn Bền, P. Tân Quy, Quận 7, TP. HCM",
1487,Miến Lươn Gia Bảo,"99 Lam Sơn, Quận Tân Bình, TP. HCM",
1488,MrsNhi - Milktea & Coffee,"31/15 Ung Văn Khiêm, P. 25, Quận Bình Thạnh, TP. HCM",
1489,Bigbro Korean Hotdog,"85 Hồ Tùng Mậu, P. Bến Nghé, Quận 1, TP. HCM",
1490,Namaste India - Ẩm Thực Ấn Độ,"189 Bùi Viện, Quận 1, TP. HCM",
1491,Ốc Thái - Hải Sản Tươi Sống,"414 Điện Biên Phủ, P. 17, Quận Bình Thạnh, TP. HCM",
1492,Bếp Chay Phạm Hồng Phước - Võ Thị Sáu,"146/1 Võ Thị Sáu, P. 8, Quận 3, TP. HCM",
1493,Bún Cá Châu Đốc Dì Huệ,"241 Lê Quang Định, P. 7, Quận Bình Thạnh, TP. HCM",
1494,Phở Hải Triều,"31 Hải Triều, P. Bến Nghé, Quận 1, TP. HCM",
1495,Kingscross - Món Ăn Á Âu - Phú Mỹ Hưng,"CR1 -11&12 Crescent Mall, 103 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",
1496,Cô Có - Bún Nước Tôm Bò,"30 Hoa Sữa, P. 7, Quận Phú Nhuận, TP. HCM",
1497,Nhà Hàng Unatoto - Cơm Lươn Nhật Bản - Nguyễn Hồng Đào,"248 Nguyễn Hồng Đào, P. 14, Quận Tân Bình, TP. HCM",
1498,Quán Lẩu Dê & Cá Lóc Nướng,"91A Rạch Bùng Binh, P. 9, Quận 3, TP. HCM",
1499,Đồng - Lẩu Gà Lá É,"718 Trường Sa, P. 14, Quận 3, TP. HCM",
1500,Vỹ Ký - Hủ Tiếu Mì,"491/40 Huỳnh Văn Bánh, P. 14, Quận Phú Nhuận, TP. HCM",
1501,Mì Xào Giòn Cô Thuỷ - Đồ Ăn - Cách Mạng Tháng 8,"527 Cách Mạng Tháng 8, P. 13, Quận 10, TP. HCM",
1502,Thiên Ân Phát - Quán Cơm Chay,"436/15 Cách Mạng Tháng 8, Quận 3, TP. HCM",
1503,Phở Tân Hiệp,"122 Lê văn Sỹ, P. 14, Quận Phú Nhuận, TP. HCM",
1504,Trúc Bàng Quán - Đặc Sản Phan Rang,"972/6 Trường Sa, P. 13, Quận 3, TP. HCM",
1505,Cơm - Mì Gà Da Giòn - Hoàng Sa,"865/17 Hoàng Sa, P. 9, Quận 3, TP. HCM",
1506,"Chị Bảy - Nui Xào, Mì Xào & Hủ Tiếu Xào","443/9 Lê Văn Sỹ, P. 12, Quận 3, TP. HCM",
1507,Hủ Tiếu Mì - Vườn Chuối,"Hẻm 136 Vườn Chuối, Quận 3, TP. HCM",
1508,Bánh Cuốn Cô Loan,"357B Lê Đại Hành, P. 11, Quận 11, TP. HCM",
1509,Cô Liêng - Bò Lá Lốt & Mỡ Chài,"321 Võ Văn Tần, Quận 3, TP. HCM",
1510,Bánh Kem Tuấn Tú,"455 An Dương Vương, P. 11, Quận 6, TP. HCM",
1511,Phở Bò Hà Nội Since 1981,"460 Nguyễn Thị Định, P. Thạnh Mỹ Lợi, Quận 2, TP. HCM",
1512,Bún Đậu Mắm Tôm A Chảnh - Ung Văn Khiêm,"28 Ung Văn Khiêm, P. 25, Quận Bình Thạnh, TP. HCM",
1513,Mì Trộn Muối Ớt - Hậu Giang,"297 Hậu Giang, Quận 6, TP. HCM",
1514,Cháo Ếch Singapore Bi - Hậu Giang,"224B Hậu Giang, P. 9, Quận 6, TP. HCM",
1515,Cơm Tấm Đêm 903 - Shop Online,"903 Hồng Bàng, P. 9, Quận 6, TP. HCM",
1516,Ốc Tô - Xóm Chiếu,"224B Xóm Chiếu, P. 15, Quận 4, TP. HCM",
1517,Súp Cua - Chung Cư Thạnh Mỹ Lợi,"Lô B5 Chung Cư Thạnh Mỹ Lợi Trương Gia Mô, P. Thạnh Mỹ Lợi, Tp. Thủ Đức, TP. HCM",
1518,Ốc Nóng Ngã Tư,"720 Thống Nhất, P. 16, Quận Gò Vấp, TP. HCM",
1519,Lẩu Thái Ship 3S - Lẩu Thái Hải Sản & Lẩu Gà Lá É Phú Yên - Nguyễn Ngọc Lộc,"15/18/51 Nguyễn Ngọc Lộc, P. 14, Quận 10, TP. HCM",
1520,Lẩu Cá Đuối 345A - Lê Đại Hành,"345 Lê Đại Hành, P. 13, Quận 11, TP. HCM",
1521,Aloha Poke & Beer,"Tầng 9, 35 Nguyễn Văn Tráng, P. Bến Thành, Quận 1, TP. HCM",
1522,Hủ Tiếu Nam Vang 69 - Hủ Tiếu Khô Đặc Biệt,"69 Trần Huy Liệu, P. 12, Quận Phú Nhuận, TP. HCM",
1523,Quán Cơm Tân Mãn Ký - Cơm Gà & Xá Xíu,"4 Nguyễn Duy Dương, P. 8, Quận 5, TP. HCM",
1524,Chị Út - Cơm Tấm & Bún Thịt Nướng,"493/23 Cách Mạng Tháng 8, P. 13, Quận 10, TP. HCM",
1525,Hương Ký 9 - Cơm Chiên 18 Món,"110 Đặng Văn Ngữ, P. 10, Quận Phú Nhuận, TP. HCM",
1526,Ngọc Hường - Bún Riêu Cua & Canh Bún,"365 Cách Mạng Tháng 8, P. 12, Quận 10, TP. HCM",
1527,Lẩu Cá 69K,"11B Nguyễn Kiệm, P. 3, Quận Gò Vấp, TP. HCM",
1528,Đợi - Gà Nướng Ớt,"1153 Hoàng Sa, P. 5, Quận Tân Bình, TP. HCM",
1529,Cơm Gà Thái Tâm & Bún Bò Huế - Cáng Mạng Tháng 8,"493A/170A1 Cách Mạng Tháng 8, P. 13, Quận 10, TP. HCM",
1530,Tiểu Muội - Cơm Gà Mã Lai,"493A/93 Cách Mạng Tháng 8, P. 13, Quận 10, TP. HCM",
1531,Foodnight - Cơm Trưa Văn Phòng & Đồ Ăn Đêm,"521/107 Cách Mạng Tháng 8, P. 13, Quận 10, TP. HCM",
1532,Hai Bình - Bún Măng & Cháo Vịt Gà,"343/1A Tô Hiến Thành, P. 12, Quận 10, TP. HCM",
1533,Mì Tàu - Hủ Tiếu Mì Hoành Thánh,"14/12B Kỳ Đồng, P. 9, Quận 3, TP. HCM",
1534,Súp Cua Hạnh Chợ Tân Định,"123 Nguyễn Hữu Cầu, P. Tân Định, Quận 1, TP. HCM",
1535,Busan Korean Food - Món Hàn Quốc - Đồng Nai,"4 Đồng Nai, P. 15, Quận 10, TP. HCM",
1536,Xôi Bánh Mì Hồng Ánh - Ăn Vặt - Minh Phụng,"82 Minh Phụng, P. 5, Quận 6, TP. HCM",
1537,Trường Thạnh - Hủ Tiếu Bò Viên,"145/6 Nguyễn Thiện Thuật, Quận 3, TP. HCM",
1538,Cafe Ông Bầu Him Lam Q7 - Hoàng Trọng Mậu,"108 Hoàng Trọng Mậu, P. Tân Hưng, Quận 7, TP. HCM",
1539,Thanh Vy Cafe - Hồng Lạc,"012 - Lô B Chung cư Bàu Cát 2 đường Hồng Lạc, P. 10, Quận Tân Bình, TP. HCM",
1540,Thai ToGo - Món Thái - Shop Online,"Kiot 4B Nguyễn Lâm, P. 6, Quận 10, TP. HCM",
1541,Bánh Sữa Pate Chiên Trứng,"405A/1 Hậu Giang, P. 11, Quận 6, TP. HCM",
1542,Trà Sữa Hải Đăng,"54 Lưu Chí Hiếu, P. Tây Thạnh, Quận Tân Phú, TP. HCM",
1543,Bún Đậu Mạc Văn Khoa - Phan Huy Ích,"253 Phan Huy Ích, P. 14, Quận Gò Vấp, TP. HCM",
1544,Cơm Chay Diệu Thiện - Nguyễn Xí,"23 Nguyễn Xí, P. 26, Quận Bình Thạnh, TP. HCM",
1545,Phúc Long Phan Văn Trị,"Khu Dân Cư Cityland, 672A25 Phan Văn Trị, P. 10, Quận Gò Vấp, TP. HCM",
1546,Phúc Long Coffee & Tea Express - Cộng Hòa,"1B Cộng Hòa, Quận Tân Bình, TP. HCM",
1547,Nhà Hàng Sân Vườn 360,"336/27/9 Nguyễn Văn Luông, P. 12, Quận 6, TP. HCM",
1548,Domino’s Pizza - Phan Huy Ích,"7 Phan Huy Ích, P. 15, Quận Tân Bình, TP. HCM",
1549,Phúc Long Ngô Gia Tự,"317 Ngô Gia Tự, P. 3, Quận 10, TP. HCM",
1550,Bánh cuốn Tây Sơn - Ms.Smile Food - Phạm Văn Đồng,"132 Phạm Văn Đồng, P. 3, Quận Gò Vấp, TP. HCM",
1551,Nhà Hàng Việt Thái - Đặc Sản Vi Cá,"53 Tản Đà, P. 10, Quận 5, TP. HCM",
1552,Sixteen Days - Cafe & Tea,"30 Thống Nhất, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",
1553,Cơm Tấm The Nguyen - Trường Sơn,"7 Trường Sơn, P. 4, Quận Tân Bình, TP. HCM",
1554,Chất Cafe - Bình Phú,"95 Bình Phú, P. 11, Quận 6, TP. HCM",
1555,"Vân Hương - Cơm, Cháo & Gỏi Gà Ta","135 Trần Phú, Quận 5, TP. HCM",
1556,Phở Thìn By Sol - Cảnh Viên,"Chung Cư Cảnh Viên 1, 1 Tiểu Nam, P. Tân Phú, Quận 7, TP. HCM",
