restaurant_id,restaurant_name,address,image_path
1084,Sủi Cảo Huy Ngân,"538 Lý Thái Tổ, P. 10, Quận 10, TP. HCM",images/sui_cao_huy_ngan.jpg
1085,Bánh Canh Cua Ngọc Trinh - Trần Xuân Soạn,"867 Trần Xuân Soạn, P. Tân Hưng, Quận 7, TP. HCM",images/banh_canh_cua_ngoc_trinh_tran_xuan_soan.jpg
1086,Phở Bò Yến Nhi - Phở Bò - Phùng Văn Cung,"50 Phùng Văn Cung, P. 7, Quận Phú Nhuận, TP. HCM",images/pho_bo_yen_nhi_pho_bo_phung_van_cung.jpg
1087,Bún O Thắm,"705 Cách Mạng Tháng 8, P. 6, Quận Tân Bình, TP. HCM",images/bun_o_tham.jpg
1088,Phở Gia Truyền - An Dương Vương,"499 An Dương Vương, P. 8, Quận 5, TP. HCM",images/pho_gia_truyen_an_duong_vuong.jpg
1089,Tung Tung - Món Ăn Hàn Quốc & Trà sữa - Trường Sa,"122/29 Trường Sa, P. 15, Quận Bình Thạnh, TP. HCM",images/tung_tung_mon_an_han_quoc_tra_sua_truong_sa.jpg
1090,Chicken Tung - Quán Gà & Trà Sữa Hàn Quốc - Trường Sa,"122/29 Trường Sa, P. 15, Quận Bình Thạnh, TP. HCM",images/chicken_tung_quan_ga_tra_sua_han_quoc_truong_sa.jpg
1091,Nga Muội - Bánh Tráng Trộn Phơi Sương & Sinh Tố - Tô Ngọc Vân,"526 Tô Ngọc Vân, P. Tam Phú, Tp. Thủ Đức, TP. HCM",images/nga_muoi_banh_trang_tron_phoi_suong_sinh_to_to_ngoc_van.jpg
1092,Bánh Tráng Trộn Trang Ù,"122 Tạ Quang Bửu, Quận 8, TP. HCM",images/banh_trang_tron_trang_u.jpg
1093,Bà Hảo - Trà 1 Lít - Trần Xuân Soạn,"1041/62/177A Trần Xuân Soạn. P. Tân Hưng, Quận 7, TP. HCM",images/ba_hao_tra_1_lit_tran_xuan_soan.jpg
1094,Quyên - Chè Thập Cẩm & Sâm Bổ Lượng,"1041/62/197C Trần Xuân Soạn, P. Tân Hưng, Quận 7, TP. HCM",images/quyen_che_thap_cam_sam_bo_luong.jpg
1095,Bác Ba Phi - Mì Gà Quay Tiêu & Món Nhậu,"290C/43/39B Dương Bá Trạc, P. 1, Quận 8, TP. HCM",images/bac_ba_phi_mi_ga_quay_tieu_mon_nhau.jpg
1096,Tâm Ký II - Cơm Chiên & Nui Xào - Cư Xá Vĩnh Hội,"D2 Cư Xá Vĩnh Hội, Đường 50, P. 5, Quận 4, TP. HCM",images/tam_ky_ii_com_chien_nui_xao_cu_xa_vinh_hoi.jpg
1097,Cơm Tấm Việt Phố,"45 Lê Quý Đôn, P. 7, Quận 3, TP. HCM",images/com_tam_viet_pho.jpg
1098,Nem Nướng Thanh Xuân - Phạm Thế Hiển,"2925 Phạm Thế Hiển, P. 7, Quận 8, TP. HCM",images/nem_nuong_thanh_xuan_pham_the_hien.jpg
1099,Cơm Gà Xối Mỡ Bon Bon - Dương Quảng Hàm,"145 Dương Quảng Hàm, P. 7, Quận Gò Vấp, TP. HCM",images/com_ga_xoi_mo_bon_bon_duong_quang_ham.jpg
1100,Newdays Japanese Matcha Cafe - Võ Thị Sáu,"96/2 Võ Thị Sáu, P. Tân Định, Quận 1, TP. HCM",images/newdays_japanese_matcha_cafe_vo_thi_sau.jpg
1101,Nem Nướng Thanh Hùng,"151 Nguyễn Văn Khối, P. 11, Quận Gò Vấp, TP. HCM",images/nem_nuong_thanh_hung.jpg
1102,Sandwich - Hamburger Chía Núi - Nguyễn Trãi,"56 Trần Xuân Hòa, P. 7, Quận 5, TP. HCM",images/sandwich_hamburger_chia_nui_nguyen_trai.jpg
1103,Lạc Thái 1,"71/2 Mạc Thị Bưởi, P. Bến Nghé, Quận 1, TP. HCM",images/lac_thai_1.jpg
1104,Mo Mo Paradise - Nguyễn Thị Minh Khai,"96 Nguyễn Thị Minh Khai, Quận 3, TP. HCM",images/mo_mo_paradise_nguyen_thi_minh_khai.jpg
1105,Gà Rán Chicken Plus - Sư Vạn Hạnh,"850 Sư Vạn Hạnh, P. 13, Quận 10, TP. HCM",images/ga_ran_chicken_plus_su_van_hanh.jpg
1106,Tiệm Lẩu Bò Thành Đạt - 52 Đường 79,"52 Đường 79, P. Phước Long B, Tp. Thủ Đức, TP. HCM",images/tiem_lau_bo_thanh_dat_52_duong_79.jpg
1107,Quán Ốc Cô Vy - Chuyên Ốc Dừa - Âu Cơ,"452/9 Âu Cơ, P. 10, Quận Tân Bình, TP. HCM",images/quan_oc_co_vy_chuyen_oc_dua_au_co.jpg
1108,Haidilao - Giga Mall,"Tầng 5, L5-07, TTTM Gigamall, 240-242 Phạm Văn Đồng, P. Hiện Bình Chánh, Tp. Thủ Đức, TP. HCM",images/haidilao_giga_mall.jpg
1109,Bánh Mì Hà Nội - Bánh Mì Ngon Âu Cơ,"418 Âu Cơ, P.10, Quận Tân Bình, TP. HCM",images/banh_mi_ha_noi_banh_mi_ngon_au_co.jpg
1110,Hàu Nướng 10K - Hồ Thị Kỷ,"51/24 Hồ Thị Kỷ, P. 1, Quận 10, TP. HCM",images/hau_nuong_10k_ho_thi_ky.jpg
1111,Bánh Mì Như Lan - Hai Bà Trưng,"363 - 365 - 367 Hai Bà Trưng, P. 8, Quận 3, TP. HCM",images/banh_mi_nhu_lan_hai_ba_trung.jpg
1112,Phở Bắc Hải Hà Nội - Phú Thọ Hòa,"89D Phú Thọ Hòa, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",images/pho_bac_hai_ha_noi_phu_tho_hoa.jpg
1113,Somchai Delivery - Đồ Ăn Thái,"Số 1 Đ. 36, P. An Phú, Tp. Thủ Đức, TP. HCM",images/somchai_delivery_do_an_thai.jpg
1114,Hà Thảo Food - Gà Bó Xôi Ngon,"336 Lương Định Của, Tp. Thủ Đức, TP. HCM",images/ha_thao_food_ga_bo_xoi_ngon.jpg
1115,Ju'ice - Nước Ép & Sinh Tố,"A24 Mỹ Mỹ Villas, Nguyễn Hoàng, P. An Phú, Tp. Thủ Đức, TP. HCM",images/ju_ice_nuoc_ep_sinh_to.jpg
1116,Nem Nướng Nha Trang Bé Thảo,"1237/31 Hoàng Sa, P. 5, Quận Tân Bình, TP. HCM",images/nem_nuong_nha_trang_be_thao.jpg
1117,Bonie & Bupie Pasta - Mỳ Ý - Shop Online,"04 Lô A Chung Cư 1 Ha, Đường H, KP1, P. An Phú, Tp. Thủ Đức, TP. HCM",images/bonie_bupie_pasta_my_y_shop_online.jpg
1118,Chè Thái Lan 280,"272B Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",images/che_thai_lan_280.jpg
1119,Dìn Ký - Bột Chiên & Hủ Tiếu Xào,"200 Tôn Thất Hiệp , Quận 11, TP. HCM",images/din_ky_bot_chien_hu_tieu_xao.jpg
1120,Hồng Trà Ngô Gia - Nguyễn Thị Nhỏ,"122 Nguyễn Thị Nhỏ, P. 15 , Quận 11, TP. HCM",images/hong_tra_ngo_gia_nguyen_thi_nho.jpg
1121,"Highlands Coffee - Trà, Cà Phê & Bánh - Vincom Nguyễn Duy Trinh","Tầng Trệt, 307 Nguyễn Duy Trinh, P. Bình Trưng Tây, Tp. Thủ Đức, TP. HCM",images/highlands_coffee_tra_ca_phe_banh_vincom_nguyen_duy_trinh.jpg
1122,"Highlands Coffee - Trà, Cà Phê & Bánh - Faifo Lane Thủ Thiêm","Gian Hàng RP-09, Tầng 1 TTTM Faifo Lane, Số 2 Phan Văn Đáng, P. Thạnh Mỹ Lợi, Tp. Thủ Đức, TP. HCM",images/highlands_coffee_tra_ca_phe_banh_faifo_lane_thu_thiem.jpg
1123,Djiring By AM Cafe - Nam Kỳ Khởi Nghĩa,"193C Nam Kỳ Khởi Nghĩa, P. Võ Thị Sáu, Quận 3, TP. HCM",images/djiring_by_am_cafe_nam_ky_khoi_nghia.jpg
1124,Pepper Lunch - Estella Place,"Tầng 3, Estella Place, 88 Song Hành, P. An Phú, Tp. Thủ Đức, TP. HCM",images/pepper_lunch_estella_place.jpg
1125,Cơm Sườn Mê Kông,"136 Sương Nguyệt Ánh, Quận 1, TP. HCM",images/com_suon_me_kong.jpg
1126,Gà Rán Popeyes - Lê Đại Hành,"397A Lê Đại Hành, P. 11, Quận 11, TP. HCM",images/ga_ran_popeyes_le_dai_hanh.jpg
1127,Làng Vòng - Bún Đậu Mắm Tôm & Bún Chả - Phan Huy Ích,"236 Phan Huy Ích, P. 12, Quận Gò Vấp, TP. HCM",images/lang_vong_bun_dau_mam_tom_bun_cha_phan_huy_ich.jpg
1128,Há Cảo Phánh - Món Quảng Tây,"012 Lô B Chung Cư Nguyễn Trãi, Mạc Thiên Tích, P. 8, Quận 5, TP. HCM",images/ha_cao_phanh_mon_quang_tay.jpg
1129,"Phát Ký - Cơm Chiên, Mì Xào & Hủ Tiếu Xào - Hoàng Diệu 2","224 Hoàng Diệu 2, P. Linh Chiểu, Tp. Thủ Đức, TP. HCM",images/phat_ky_com_chien_mi_xao_hu_tieu_xao_hoang_dieu_2.jpg
1130,Bánh Cuốn Nam Việt - Chay Và Mặn,"152 Nguyễn Biểu, P. 2, Quận 5, TP. HCM",images/banh_cuon_nam_viet_chay_va_man.jpg
1131,Quán Nem - Nem Cua Biển & Bún Chả - Nguyễn Thị Minh Khai,"15E Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",images/quan_nem_nem_cua_bien_bun_cha_nguyen_thi_minh_khai.jpg
1132,Dimsum Tân Sanh Hoạt,"322 Nguyễn Thị Minh Khai, Quận 3, TP. HCM",images/dimsum_tan_sanh_hoat.jpg
1133,Cơm Gà Nha Trang,"109 Nguyễn Biểu, P. 1, Quận 5, TP. HCM",images/com_ga_nha_trang.jpg
1134,Quán Chay 159 - Bún Thái Chay - Thành Công,"26 Thành Công, P. Tân Thành, Quận Tân Phú, TP. HCM",images/quan_chay_159_bun_thai_chay_thanh_cong.jpg
1135,Xù Food - Kimbap & Mì Trộn,"135/30 Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",images/xu_food_kimbap_mi_tron.jpg
1136,The Alley - Trà Sữa Đài Loan - Trường Chinh,"320 Trường Chinh, P. 13, Quận Tân Bình, TP. HCM",images/the_alley_tra_sua_dai_loan_truong_chinh.jpg
1137,Cơm Gà A Tý,"676/38 Lê Quang Định, P. 1, Quận Gò Vấp, TP. HCM",images/com_ga_a_ty.jpg
1138,Chè Mè Đen Lượm,"27A Nguyễn Văn Đậu, P. 6, Quận Bình Thạnh, TP. HCM",images/che_me_den_luom.jpg
1139,Cô Nga - Nem Nướng Ninh Hòa - Nguyễn Thái Bình,"389 Nguyễn Thái Bình, Quận Tân Bình, TP. HCM",images/co_nga_nem_nuong_ninh_hoa_nguyen_thai_binh.jpg
1140,Quán Chay Quán Âm - Nguyễn Thái Bình,"210 Nguyễn Thái Bình, P. 12, Quận Tân Bình, TP. HCM",images/quan_chay_quan_am_nguyen_thai_binh.jpg
1141,Ngan Cháy Tỏi Cô Bống - Trần Hưng Đạo,"31 Trần Hưng Đạo, P. Nguyễn Thái Bình, Quận 1, TP. HCM",images/ngan_chay_toi_co_bong_tran_hung_dao.jpg
1142,Hoa Thiên - Nhà Hàng Chay - Sư Vạn Hạnh,"567 Sư Vạn Hạnh, P. 13, Quận 10, TP. HCM",images/hoa_thien_nha_hang_chay_su_van_hanh.jpg
1143,Nhà Hàng Hương Biển - Hải Sản & Các Món Lẩu,"10 Đường Số 7, KP. 3, P. Linh Trung, Tp. Thủ Đức, TP. HCM",images/nha_hang_huong_bien_hai_san_cac_mon_lau.jpg
1144,Mabu-Kkochi - Lẩu Mala Cay Tê Tứ Xuyên - Thái Văn Lung,"8A/D5 Thái Văn Lung, P. Bến Nghé, Quận 1, TP. HCM",images/mabu_kkochi_lau_mala_cay_te_tu_xuyen_thai_van_lung.jpg
1145,Bánh Bao Chiên Nước - Lương Thế Vinh,"63 Lương Thế Vinh, P. Tân Thới Hoà, Quận Tân Phú, TP. HCM",images/banh_bao_chien_nuoc_luong_the_vinh.jpg
1146,BreadTalk - Aeon Mall Bình Tân,"Tầng Trệt, Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",images/breadtalk_aeon_mall_binh_tan.jpg
1147,Gà Rán KFC - Tô Ngọc Vân,"267G Tô Ngọc Vân, P. Linh Đông, Tp. Thủ Đức, TP. HCM",images/ga_ran_kfc_to_ngoc_van.jpg
1148,Tiến Hải Quán - Bún Đậu Mắm Tôm Hà Nội,"409 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",images/tien_hai_quan_bun_dau_mam_tom_ha_noi.jpg
1149,Cơm Gà Xối Mỡ Chị Tống - Cơm Gà Xối Mỡ - Nguyễn Công Trứ,"99 Nguyễn Công Trứ, P. 19, Quận Bình Thạnh, TP. HCM",images/com_ga_xoi_mo_chi_tong_com_ga_xoi_mo_nguyen_cong_tru.jpg
1150,Bánh Canh Cá Lóc Cường Đô La - Lê Thị Hồng,"42 Lê Thị Hồng, P. 17, Quận Gò Vấp, TP. HCM",images/banh_canh_ca_loc_cuong_do_la_le_thi_hong.jpg
1151,Bánh Tráng Trộn Cống Quỳnh,"153 Cống Quỳnh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",images/banh_trang_tron_cong_quynh.jpg
1152,Đặc Sản Nha Trang Liên Hoa - Bún Cá & Bún Sứa,"68 Đường Số 9, P. Tân Phú, Quận 7, TP. HCM",images/dac_san_nha_trang_lien_hoa_bun_ca_bun_sua.jpg
1153,KOI Thé - Pasteur,"120 Pasteur, P. Bến Nghé, Quận 1, TP. HCM",images/koi_the_pasteur.jpg
1154,O Sửu 2 - Bánh Canh Bột Gạo & Bún Bò - Trần Khắc Chân,"1 Trần Khắc Chân, P. Tân Định, Quận 1, TP. HCM",images/o_suu_2_banh_canh_bot_gao_bun_bo_tran_khac_chan.jpg
1155,A Toàn - Bánh Mì & Bánh Giò - Nam Kỳ Khởi Nghĩa,"92 Nam Kỳ Khởi Nghĩa, P. Bến Nghé, Quận 1, TP. HCM",images/a_toan_banh_mi_banh_gio_nam_ky_khoi_nghia.jpg
1156,Thanh Nhung - Ăn Vặt,"299/2/21 Lý Thường Kiệt, P. 15, Quận 11, TP. HCM",images/thanh_nhung_an_vat.jpg
1157,The Pizza Company - Lê Đại Hành,"Lô 4, Khu B, Căn số 7, Chung cư Phú Thọ, Lê Đại Hành, P. 15, Quận 11, TP. HCM",images/the_pizza_company_le_dai_hanh.jpg
1158,Nhà Hàng Halia,"25 Thủ Khoa Huân, P. Bến Thành, Quận 1, TP. HCM",images/nha_hang_halia.jpg
1159,Én's Kitchen - Pizza & Healthy Food - Võ Duy Ninh,"81/5 Võ Duy Ninh, P. 22, Quận Bình Thạnh, TP. HCM",images/en_s_kitchen_pizza_healthy_food_vo_duy_ninh.jpg
1160,Bún Bò Huế Hạnh - Bành Văn Trân,"135 Bành Văn Trân, P. 7, Quận Tân Bình, TP. HCM",images/bun_bo_hue_hanh_banh_van_tran.jpg
1161,Bún Bò Huế Ngự Bình - Đồng Đen,"33 Đồng Đen, P. 12, Quận Tân Bình, TP. HCM",images/bun_bo_hue_ngu_binh_dong_den.jpg
1162,Bánh Bò Thốt Nốt Nguyễn Sơn - Giao Hàng Tận Nơi,"6 Lê Tự Tài, P. 4, Quận Phú Nhuận, TP. HCM",images/banh_bo_thot_not_nguyen_son_giao_hang_tan_noi.jpg
1163,Mì Vịt Tiềm - Mẫn Ký Mì Gia,"99 Phạm Văn Chiêu, P. 14, Quận Gò Vấp, TP. HCM",images/mi_vit_tiem_man_ky_mi_gia.jpg
1164,Mì Xào & Xôi Chiên - Lê Văn Thọ,"549/36 Lê Văn Thọ, P.14, Quận Gò Vấp, TP. HCM",images/mi_xao_xoi_chien_le_van_tho.jpg
1165,Bún Chả Phố Cổ - Phan Xích Long,"225 Phan Xích Long, P. 2, Quận Phú Nhuận, TP. HCM",images/bun_cha_pho_co_phan_xich_long.jpg
1166,Bánh Canh Ông Mập,"75 Đường Số 14, P. 8, Quận Gò Vấp, TP. HCM",images/banh_canh_ong_map.jpg
1167,"Highlands Coffee - Trà, Cà Phê & Bánh – Lê Trọng Tấn","49-57 Lê Trọng Tấn, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",images/highlands_coffee_tra_ca_phe_banh_le_trong_tan.jpg
1168,"Highlands Coffee - Trà, Cà Phê & Bánh - Hoa Hồng","46 Hoa Hồng, P. 7, Quận Phú Nhuận, TP. HCM",images/highlands_coffee_tra_ca_phe_banh_hoa_hong.jpg
1169,"Trung - Bánh Tằm Bì, Há Cảo & Xôi Gà","5 Hoàng Thiều Hoa, Quận Tân Phú, TP. HCM",images/trung_banh_tam_bi_ha_cao_xoi_ga.jpg
1170,Mì Quảng Bà Mua - Hoàng Kế Viêm,"4 Hoàng Kế Viêm, P.12, Quận Tân Bình, TP. HCM",images/mi_quang_ba_mua_hoang_ke_viem.jpg
1171,Bánh Xèo Ngọc Sơn,"103 Ngô Quyền, P. 11, Quận 5, TP. HCM",images/banh_xeo_ngoc_son.jpg
1172,Mộc Vị Quán - Mì Quảng & Cơm Dĩa Nóng - Sư Vạn Hạnh,"732 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",images/moc_vi_quan_mi_quang_com_dia_nong_su_van_hanh.jpg
1173,Nhà Hàng Dìn Ký - Nguyễn Trãi,"137C Nguyễn Trãi, Quận 1, TP. HCM",images/nha_hang_din_ky_nguyen_trai.jpg
1174,Nguyên Lợi - Mì Gốc Hoa,"333 Xô Viết Nghệ Tĩnh, P. 24, Quận Bình Thạnh, TP. HCM",images/nguyen_loi_mi_goc_hoa.jpg
1175,BÚN RIÊU NGON MIỀN TÂY - 151 Âu Cơ,"151 Âu Cơ, P. 14, Quận 11, TP. HCM",images/bun_rieu_ngon_mien_tay_151_au_co.jpg
1176,Three O'clock - Coffee & Tea - Thảo Điền,"Khu Oishi Town, 28 Thảo Điền, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",images/three_o_clock_coffee_tea_thao_dien.jpg
1177,Bandido Saigon - Đông Du,"24 Đông Du, P. Bến Nghé, Quận 1, TP. HCM",images/bandido_saigon_dong_du.jpg
1178,SOI THÁI - Hoàng Sa,"1165 Hoàng Sa, P. 5, Quận Tân Bình, TP. HCM",images/soi_thai_hoang_sa.jpg
1179,Kem Mingo Thailand,"232/28 Tô Hiệu, P. Hiệp Tân, Quận Tân Phú, TP. HCM",images/kem_mingo_thailand.jpg
1180,Hẻm Thái - Ẩm Thực Thái Lan - Nguyễn Gia Trí,"157/36 Nguyễn Gia Trí, (Đường D2 Cũ), P. 25, Quận Bình Thạnh, TP. HCM",images/hem_thai_am_thuc_thai_lan_nguyen_gia_tri.jpg
1181,Gia Phúc - Gà Rán Hàn Quốc,"169 Đường Số 17, P. Tân Quy, Quận 7, TP. HCM",images/gia_phuc_ga_ran_han_quoc.jpg
1182,Nước Ép Anh Phán,"60 Nguyễn Thái Bình, P. Nguyễn Thái Bình, Quận 1, TP. HCM",images/nuoc_ep_anh_phan.jpg
1183,Cơm Gà Đệ Nhất - Lê Văn Việt,"31 Lê Văn Việt, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM",images/com_ga_de_nhat_le_van_viet.jpg
1184,Gà Rán Popeyes - Nguyễn Văn Quá,"785 Nguyễn Văn Quá, KP. 2, P. Đông Hưng Thuận, Quận 12, TP. HCM",images/ga_ran_popeyes_nguyen_van_qua.jpg
1185,Quán Ngon - Hủ Tiếu Nui Hoành Thánh - 933 Hương Lộ 2,"933 Hương Lộ 2, P. Bình Trị Đông A, Quận Bình Tân, TP. HCM",images/quan_ngon_hu_tieu_nui_hoanh_thanh_933_huong_lo_2.jpg
1186,Nhà Hàng Hương Cau - Ẩm Thực Việt,"234 Lê Văn Sỹ, P. 1, Quận Tân Bình, TP. HCM",images/nha_hang_huong_cau_am_thuc_viet.jpg
1187,Bánh Mì Chim Chạy - 11/4 Nguyễn Thị Minh Khai,"11/4 Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",images/banh_mi_chim_chay_11_4_nguyen_thi_minh_khai.jpg
1188,Trà Sữa Gong Cha - 貢茶 - Bason,"A2SH10 Tầng Trệt, Vinhomes Golden River, 2 Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",images/tra_sua_gong_cha_貢茶_bason.jpg
1189,Bún Quậy Tâm Quán - Hậu Giang,"162B Hậu Giang, P. 6, Quận 6, TP. HCM",images/bun_quay_tam_quan_hau_giang.jpg
1190,BÁNH MÌ QUẢNG NAM,"171 Thành Thái, P. 14, Quận 10, TP. HCM",images/banh_mi_quang_nam.jpg
1191,Cơm Tấm Tài - 476 Nguyễn Tri Phương,"476 Nguyễn Tri Phương, P. 9, Quận 10, TP. HCM",images/com_tam_tai_476_nguyen_tri_phuong.jpg
1192,Sinh Tố Cóc - Phan Văn Trị,"209 Đ. Phan Văn Trị, P. 14, Quận Bình Thạnh, TP. HCM",images/sinh_to_coc_phan_van_tri.jpg
1193,Canh Bún Mẹ Tôi,"115/62 Lê Văn Sỹ (Đường Ray Xe Lửa), P. 13, Quận Phú Nhuận, TP. HCM",images/canh_bun_me_toi.jpg
1194,Lẩu Dê Anh Ba - Cây Trâm,"264 Cây Trâm, Quận Gò Vấp, TP. HCM",images/lau_de_anh_ba_cay_tram.jpg
1195,Bánh Bèo Số 2 - Thống Nhất,"2 Thống Nhất, Quận Tân Phú, TP. HCM",images/banh_beo_so_2_thong_nhat.jpg
1196,Fusion Cafe,"Tầng Trệt CP - 02, Crescent Plaza, 105 Tôn Dật Tiên, Quận 7, TP. HCM",images/fusion_cafe.jpg
1197,Central Coffee,"49 Hoa Sứ, P. 7, Quận Phú Nhuận, TP. HCM",images/central_coffee.jpg
1198,Đệ Nhất Quán - Bún Đậu Mắm Tôm,"309 Xô Viết Nghệ Tĩnh, P. 24, Quận Bình Thạnh, TP. HCM",images/de_nhat_quan_bun_dau_mam_tom.jpg
1199,Champa Cafe,"248 Tân Thới Hiệp 22, P. Tân Thới Hiệp, Quận 12, TP. HCM",images/champa_cafe.jpg
1200,Norang Tongdak - Quán Ăn Hàn Quốc,"34 Đường Số 6, Hưng Vượng 2, P. Tân Phong, Quận 7, TP. HCM",images/norang_tongdak_quan_an_han_quoc.jpg
1201,Susu - Bún Thịt Xào & Chả Giò Bánh Mì,"287/12 Nguyễn Đình Chiểu, P. 5, Quận 3, TP. HCM",images/susu_bun_thit_xao_cha_gio_banh_mi.jpg
1202,"Tín Real - Khô Mực, Cá Viên Chiên & Trứng Vịt Lộn","700 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",images/tin_real_kho_muc_ca_vien_chien_trung_vit_lon.jpg
1203,Cơm Gà Ngon - Nguyễn Thị Định,"191 Nguyễn Thị Định, P. Bình Trưng Tây, Tp. Thủ Đức, TP. HCM",images/com_ga_ngon_nguyen_thi_dinh.jpg
1204,Quán Nướng Kiều Đàm,"793/68 Trần Xuân Soạn, P. Tân Hưng, Quận 7, TP. HCM",images/quan_nuong_kieu_dam.jpg
1205,Chị 3 - Bún Nước - Tô Hiến Thành,"495/2 Tô Hiến Thành, P. 14, Quận 10, TP. HCM",images/chi_3_bun_nuoc_to_hien_thanh.jpg
1206,Bún Riêu Yến,"1346 Trường Sa, P. 3, Quận Tân Bình, TP. HCM",images/bun_rieu_yen.jpg
1207,Phở Tình,"12 Ngô Quyền, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM",images/pho_tinh.jpg
1208,Cơm Gà Tacayo - Âu Cơ,"89 Âu Cơ, P. 14, Quận 11, TP. HCM",images/com_ga_tacayo_au_co.jpg
1209,Bear Coffee & Tea - Đường Số 4,"20 Đường Số 4, P. Linh Tây, Tp. Thủ Đức, TP. HCM",images/bear_coffee_tea_duong_so_4.jpg
1210,Nhà Hàng Hải Đăng 2,"84 Song Hành, P. An Phú, Quận 2, TP. HCM",images/nha_hang_hai_dang_2.jpg
1211,Quán Bún Gánh - Nguyễn Thái Bình,"101B Nguyễn Thái Bình, P. 4, Quận Tân Bình, TP. HCM",images/quan_bun_ganh_nguyen_thai_binh.jpg
1212,Ngọc Hạnh - Tiệm Cơm Chay,"4 Huỳnh Văn Một, Quận Tân Phú, TP. HCM",images/ngoc_hanh_tiem_com_chay.jpg
1213,FoodFest - Bún Cay Thái 2 Thuận - Nguyễn Văn Khối - NowFoodxCoca-Cola,"320 Nguyễn Văn Khối (Cây Trâm), P. 9, Quận Gò Vấp, TP. HCM",images/foodfest_bun_cay_thai_2_thuan_nguyen_van_khoi_nowfoodxcoca_cola.jpg
1214,Family Garden - Thảo Điền,"28 Thảo Điền, Quận 2, TP. HCM",images/family_garden_thao_dien.jpg
1215,Cơm Gà Ngon - Tô Vĩnh Diện,"15 Tô Vĩnh Diện, P. Linh Chiểu, Tp. Thủ Đức, TP. HCM",images/com_ga_ngon_to_vinh_dien.jpg
1216,Cô Lan - Cơm Niêu,"18 Nguyễn Quý Đức, P. An Phú, Quận 2, TP. HCM",images/co_lan_com_nieu.jpg
1217,"Highlands Coffee - Trà, Cà Phê & Bánh - Vincom B3","Tầng B3 Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",images/highlands_coffee_tra_ca_phe_banh_vincom_b3.jpg
1218,Cơm Tấm Cầu Số 4,"1181 Hoàng Sa, P. 5, Quận Tân Bình, TP. HCM",images/com_tam_cau_so_4.jpg
1219,Two Two Chicken - Gà Rán Hàn Quốc - Park View,"H192A Park View A, Hà Huy Tập (Bên Cạnh Món Huế), P. Tân Phong, Quận 7, TP. HCM",images/two_two_chicken_ga_ran_han_quoc_park_view.jpg
1220,Bún Chả Hà Nội Vân Anh 3 - Trương Công Định,"2 Trương Công Định, P. 14, Quận Tân Bình, TP. HCM",images/bun_cha_ha_noi_van_anh_3_truong_cong_dinh.jpg
1221,Effoc Coffee - Nguyễn Văn Quá,"867A Nguyễn Văn Quá, P. Đông Hưng Thuận, Quận 12, TP. HCM",images/effoc_coffee_nguyen_van_qua.jpg
1222,Phở Thành Ngân - Phở - Nguyễn Văn Khối,"432 Nguyễn Văn Khối, P. 9, Quận Gò Vấp, TP. HCM",images/pho_thanh_ngan_pho_nguyen_van_khoi.jpg
1223,Yaourt Phô Mai - Phạm Văn Chiêu - Shop Online,"111/28/74 Phạm Văn Chiêu, P. 14, Quận Gò Vấp, TP. HCM",images/yaourt_pho_mai_pham_van_chieu_shop_online.jpg
1224,Trà Sữa MayCha - Nguyễn Văn Quá,"14/1B Nguyễn Văn Quá, P. Đông Hưng Thuận, Quận 12, TP. HCM",images/tra_sua_maycha_nguyen_van_qua.jpg
1225,Chewy Chewy - Phan Văn Trị,"1293 Đường Phan Văn Trị, P. 10, Quận Gò Vấp, TP. HCM",images/chewy_chewy_phan_van_tri.jpg
1226,Cơm Tấm Sà Bì Chưởng - Trần Bình Trọng,"179 Trần Bình Trọng, P.3, Quận 5, TP. HCM",images/com_tam_sa_bi_chuong_tran_binh_trong.jpg
1227,Bún Bò Vinh Hiền - Bún Bò - J26 Cư Xá Vĩnh Hội,"J26 Cư Xá Vĩnh Hội, P. 6, Quận 4, TP. HCM",images/bun_bo_vinh_hien_bun_bo_j26_cu_xa_vinh_hoi.jpg
1228,Quán O Bí - Bún Bò Huế,"81 Đường Số 41, P. 6, Quận 4, TP. HCM",images/quan_o_bi_bun_bo_hue.jpg
1229,Bảo Khang - Mì Vịt Tiềm - Đường Số 18,"103 Đường Số 18, P. 4, Quận 4, TP. HCM",images/bao_khang_mi_vit_tiem_duong_so_18.jpg
